col0,col1,col2,col3,col4
iPhone XS Max,iPhone 11 Pro Max,smartphone model series,4,70.9
iPhone X,iPhone XS Max,smartphone model series,3,70.9
iPhone 8,iPhone XS Max,smartphone model series,64,67.3
iPhone 7 Plus,iPhone X,smartphone model series,32,77.9
iPhone 7,iPhone 8,smartphone model series,32,67.1
iPhone 6S Plus,iPhone 7,smartphone model series,16,77.9
iPhone 6S,iPhone SE,smartphone model series,16,67.1
iPhone 6 Plus,iPhone 6S Plus,smartphone model series,16,77.8
iPhone 6,iPhone 6S,smartphone model series,16,67
iPhone 5C,iPhone 6,smartphone model series,16,59.2
iPhone 5S,iPhone 6,smartphone model series,1,58.6
