col0,col1,col2,col3,col4,col5
2016 Classic Loire-Atlantique,Classic Loire Atlantique,2016 UCI Europe Tour,182.8,41.764,Anthony Turgis
2018 Brabantse Pijl Women Elite,Brabantse Pijl Women Elite,2018 in women's road cycling,136.8,37.66,Marianne Vos
2018 Elfstedenronde,Bruges Cycling Classic,2018 UCI Europe Tour,195,46.7,Adam Blythe
2018 Cholet-Pays de la Loire,recurrent event edition,2018 UCI Europe Tour,202.7,42.721,Roy Jans
2018 Grote Prijs Marcel Kint,Grote Prijs Marcel Kint,2018 UCI Europe Tour,174.8,44.82,Nacer Bouhanni
2018 La Classique Morbihan,1.1,2018 in women's road cycling,116,37.25,Ashleigh Moolman-Pasio
2018 Halle-Ingooigem,1.1,2018 UCI Europe Tour,201,43.83,Danny van Poppel
2018 Elfstedenronde,1.1,2018 UCI Europe Tour,195,46.7,Adam Blythe
2018 Heistse Pijl,1.1,2018 UCI Europe Tour,191.7,47,Wouter Wippert
2018 Grote Prijs Marcel Kint,1.1,2018 UCI Europe Tour,174.8,44.82,Nacer Bouhanni
2018 Grand Prix de Plumelec-Morbihan Dames,1.1,2018 in women's road cycling,108,35.62,Ashleigh Moolman-Pasio
2018 Brabantse Pijl Women Elite,1.1,2018 in women's road cycling,136.8,37.66,Marianne Vos
2018 Giro dell'Appennino,1.1,2018 UCI Europe Tour,194.8,39.904,Amaro Antunes
2018 Tro-Bro Leon,1.1,2018 UCI Europe Tour,203.2,39.062,Damien Gaudin
2018 Tour du Finistère,1.1,2018 UCI Europe Tour,190.5,40.379,Jonathan Hivert
