col0,col1,col2,col3
CC-Casino Blankenberge,Blankenberge,1934-01-01,Belgium
De Velinx,Tongeren,1994-05-28,Belgium
National Hispanic Cultural Center,New Mexico,2000-01-01,United States of America
La Harinera,Pedro Muñoz,2014-01-01,Spain
Centro Cultural La Asunción,Albacete,1982-01-01,Spain
CaixaForum Zaragoza,Zaragoza,2014-06-17,Spain
CaixaForum Sevilla,Seville,2017-03-03,Spain
Habbels,Schmallenberg,1929-01-01,Germany
Memorial of the Baianas,Salvador,2009-06-09,Brazil
Espace Villa Cipia,Seiches-sur-le-Loir,1936-01-01,France
