col0,col1,col2,col3,col4
Doti District,2025,district of Nepal,211746,Seti Zone
Khotang District,1591,district of Nepal,206312,Sagarmatha Zone
Rolpa District,1879,district of Nepal,224506,Rapti Zone
Sankhuwasabha District,3480,district of Nepal,158742,Kosi Zone
Dadeldhura District,1538,district of Nepal,142094,Mahakali Zone
Mugu District,3535,district of Nepal,55286,Karnali Zone
Bajhang District,3422,district of Nepal,195159,Seti Zone
Taplejung District,3646,district of Nepal,127461,Mechi Zone
Surkhet District,2451,district of Nepal,350804,Bheri Zone
Nawalparasi District,2162,district of Nepal,643508,Lumbini Zone
Sindhuli District,2491,district of Nepal,296192,Bagmati
Tehrathum District,679,district of Nepal,101577,Kosi Zone
