col0,col1,col2,col3,col4,col5
Section 73 of the Constitution of Australia,Section 74 of the Constitution of Australia,article of constitution,Constitution of Australia,Australia,Section 72 of the Constitution of Australia
Section 72 of the Constitution of Australia,Section 73 of the Constitution of Australia,article of constitution,Constitution of Australia,Australia,Section 71 of the Constitution of Australia
Section 71 of the Constitution of Australia,Section 72 of the Constitution of Australia,article of constitution,Constitution of Australia,Australia,Section 70 of the Constitution of Australia
Section 70 of the Constitution of Australia,Section 71 of the Constitution of Australia,article of constitution,Constitution of Australia,Australia,Section 69 of the Constitution of Australia
Section 69 of the Constitution of Australia,Section 70 of the Constitution of Australia,article of constitution,Constitution of Australia,Australia,Section 68 of the Constitution of Australia
Section 68 of the Constitution of Australia,Section 69 of the Constitution of Australia,article of constitution,Constitution of Australia,Australia,Section 67 of the Constitution of Australia
Section 67 of the Constitution of Australia,Section 68 of the Constitution of Australia,article of constitution,Constitution of Australia,Australia,Section 66 of the Constitution of Australia
Section 66 of the Constitution of Australia,Section 67 of the Constitution of Australia,article of constitution,Constitution of Australia,Australia,Section 65 of the Constitution of Australia
Section 65 of the Constitution of Australia,Section 66 of the Constitution of Australia,article of constitution,Constitution of Australia,Australia,Section 64 of the Constitution of Australia
Section 64 of the Constitution of Australia,Section 65 of the Constitution of Australia,article of constitution,Constitution of Australia,Australia,Section 63 of the Constitution of Australia
Section 63 of the Constitution of Australia,Section 64 of the Constitution of Australia,article of constitution,Constitution of Australia,Australia,Section 62 of the Constitution of Australia
Section 62 of the Constitution of Australia,Section 63 of the Constitution of Australia,article of constitution,Constitution of Australia,Australia,Section 61 of the Constitution of Australia
