col0,col1,col2,col3
Étaples Military Cemetery,11553,Étaples,Edgar William Cox
Baghdad,7420,Bab Al-Moatham,Frederick Stanley Maude
Green Hill Cemetery,3089,Küçükanafarta,"Thomas Pakenham, 5th Earl of Longford"
Amara War Cemetery,4633,Amarah,Victor Horsley
Enfidaville War Cemetery,1463,Sousse Governorate,John Yarburgh Cunliffe-Lister
Varennes Military Cemetery,1220,Varennes,George Bull
Lapugnoy Military Cemetery,1337,Lapugnoy,Lionel William Pellew East
Enfidaville War Cemetery,1463,Sousse Governorate,Ian Gleed
Beirut War Cemetery,1214,Beirut,Henry John Milnes MacAndrew
Peronne Communal Cemetery Extension,1697,Péronne,George Augustus Stewart Cape
Warloy-Baillon Communal Cemetery Extension,1351,Warloy-Baillon,Edward Charles Ingouville-Williams
