col0,col1,col2,col3,col4,col5
Bottle-MAHG A 1998-0188,ceramic,Musée d'Art et d'Histoire,item of collection or exhibition,1000-01-01,Musée d'Art et d'Histoire
Bottle-MAHG D 0349,terracotta,Musée d'Art et d'Histoire,item of collection or exhibition,-2000-01-01T00:00:00Z,Musée d'Art et d'Histoire
Sacrifice shaped bottle,ceramic,Musée d'ethnographie de Genève,statuette,1000-01-01,Musée d'ethnographie de Genève
Warrior-shaped bottle,ceramic,Musée d'ethnographie de Genève,statuette,1000-01-01,Musée d'ethnographie de Genève
Monkey-shaped bottle,ceramic,Musée d'ethnographie de Genève,statuette,2000-01-01,Musée d'ethnographie de Genève
Chorrera three-lobed bottle with a bird on top,ceramic,Musée d'ethnographie de Genève,sculpture,-1000-01-01T00:00:00Z,Musée d'ethnographie de Genève
Bottle-MAHG A 1998-0189,ceramic,Musée d'Art et d'Histoire,archaeological artifact,1000-01-01,Musée d'Art et d'Histoire
Bottle-MAHG A 1998-0188,ceramic,Musée d'Art et d'Histoire,archaeological artifact,1000-01-01,Musée d'Art et d'Histoire
Bottle-MAHG D 0349,terracotta,Musée d'Art et d'Histoire,archaeological artifact,-2000-01-01T00:00:00Z,Musée d'Art et d'Histoire
Bottle-MG 14067,Blue and white porcelain,Guimet Museum,vase,1800-01-01,Guimet Museum
Bottle-MAHG A 1998-0189,ceramic,Musée d'Art et d'Histoire,bottle,1000-01-01,Musée d'Art et d'Histoire
