col0,col1,col2,col3,col4
Bimini,island group,Bahamas,Bahamas,11
Mayaguana District,district of the Bahamas,Bahamas,Bahamas,7
North Eleuthera,district of the Bahamas,Bahamas,Bahamas,10
South Abaco,district of the Bahamas,Bahamas,Bahamas,7
West Grand Bahama,district of the Bahamas,Bahamas,Bahamas,4
South Eleuthera,district of the Bahamas,Bahamas,Bahamas,3
North Andros,district of the Bahamas,Bahamas,Bahamas,4
East Grand Bahama,district of the Bahamas,Bahamas,Bahamas,5
Central Abaco,district of the Bahamas,Bahamas,Bahamas,4
Black Point,district of the Bahamas,Bahamas,Bahamas,10
South Andros,district of the Bahamas,Bahamas,Bahamas,3
Harbour Island,district of the Bahamas,Bahamas,Bahamas,14
Central Andros,district of the Bahamas,Bahamas,Bahamas,3
Spanish Wells,district of the Bahamas,Bahamas,Bahamas,8
