col0,col1,col2,col3
1928 Ford Air Freight crash,Ford Air Transport Service,4-AT-01,Ford Airport
Folkestone air disaster,Air Union,F.60 no. 7,Saint-Inglevert Airfield
1983 TAAG Angola Airlines 737 Boeing crash,TAAG Angola Airlines,Boeing 737-200,Lubango Airport
Continental Airlines Flight 1713,Continental Airlines,Douglas DC-9-14,Stapleton International Airport
Godstone air disaster,Deutsche Luft Hansa,J0911,Croydon Airport
Sevenoaks air disaster,KLM,F.VIII c/n 4993,Croydon Airport
Channel Disaster,Imperial Airways,W.10/4,Croydon Airport
AirAsia Flight 8501,Indonesia AirAsia,Airbus A320-200,Juanda International Airport
Varig Flight 797,Varig,Boeing 707-320C,Port Bouet Airport
Lion Air Flight 386,Lion Air,Boeing 737,Sultan Syarif Kasim II Airport
Spantax Flight 275,Spantax,Convair 990 Coronado,Tenerife North Airport
Verona air disaster,Caproni,Caproni Ca.48,Venice Marco Polo Airport
