col0,col1,col2,col3,col4
Reflexe,philosophy,Ladislav Hejdánek,ΟΙΚΟΥΜΕΝΗ,Czech
Heart,cardiovascular disease,Catherine Otto,BMJ,English
Annals of Neurology,neurology,Clifford B. Saper,Wiley,English
Journal of Language Contact,linguistics,Alexandra Aikhenvald,Brill Publishers,English
Cancer,cancer,Fadlo R. Khuri,Wiley-Blackwell,English
Journal of Leukocyte Biology,immunology,Luis Montaner,Wiley-Blackwell,English
CA: A Cancer Journal for Clinicians,oncology,Otis Brawley,Wiley-Blackwell,English
Genes to Cells,molecular biology,Mitsuhiro Yanagida,Wiley-Blackwell,English
Journal of Molecular Biology,molecular biology,Peter Wright,Elsevier,English
Journal of Physics A,physics,Murray Batchelor,Institute of Physics,English
Proceedings of the National Academy of Sciences of the United States of America,science,May Berenbaum,National Academy of Sciences,English
Carcinogenesis,oncology,Curtis C. Harris,Oxford University Press,English
Cancer Causes & Control,cancer,Edward Giovannucci,Springer Science+Business Media,English
