col0,col1,col2,col3,col4,col5,col6
2018 Mutua Madrid Open,tennis,2018-05-12,2018 Mutua Madrid Open – Women's Singles,Spain,2018-05-05,tennis tournament edition
2017 Mutua Madrid Open,tennis,2017-05-14,2017 Mutua Madrid Open – Women's Singles,Spain,2017-05-06,tennis tournament edition
2016 Mutua Madrid Open,tennis,2016-05-07,2016 Mutua Madrid Open – Women's Singles,Spain,2016-04-29,tennis tournament edition
2015 Mutua Madrid Open,tennis,2015-05-10,2015 Mutua Madrid Open – Women's Singles,Spain,2015-05-01,tennis tournament edition
2014 Mutua Madrid Open,tennis,2014-05-11,2014 Mutua Madrid Open – Women's Singles,Spain,2014-05-03,tennis tournament edition
2013 Mutua Madrid Open,tennis,2013-05-12,2013 Mutua Madrid Open – Women's Singles,Spain,2013-05-03,tennis tournament edition
2011 Mutua Madrid Open,tennis,2011-05-08,2011 Mutua Madrid Open – Women's Doubles,Spain,2011-04-30,tennis tournament edition
2012 Mutua Madrid Open,tennis,2012-05-13,2012 Mutua Madrid Open – Women's Doubles,Spain,2012-05-04,tennis tournament edition
2010 Mutua Madrileña Madrid Open,tennis,2010-05-16,2010 Mutua Madrileña Madrid Open – Women's Singles,Spain,2010-05-07,tennis tournament edition
1996 Páginas Amarillas Open,tennis,1996-05-25,1996 Páginas Amarillas Open – Singles,Spain,1996-05-21,tennis tournament edition
