col0,col1,col2,col3,col4,col5
Epsilon Eridani b,AEgir,extrasolar planet,Eridanus,53.232687333,doppler spectroscopy
42 Draconis b,Orbitar,extrasolar planet,Draco,276.49640991498217,doppler spectroscopy
Fomalhaut b,Dagon,extrasolar planet,Piscis Austrinus,344.412692708,direct imaging
Mu Arae e,Sancho,extrasolar planet,Ara,266.03626514261543,doppler spectroscopy
Gamma Cephei Ab,Tadmor,extrasolar planet,Cepheus,354.8370897194617,doppler spectroscopy
51 Pegasi b,Dimidium,extrasolar planet,Pegasus,344.36658506978085,doppler spectroscopy
47 Ursae Majoris c,Taphao Kaew,extrasolar planet,Ursa Major,164.86655776870498,doppler spectroscopy
47 Ursae Majoris b,Taphao Thong,extrasolar planet,Ursa Major,164.86655776870498,doppler spectroscopy
55 Cancri d,Lipperhey,extrasolar planet,Cancer,133.149212208,doppler spectroscopy
55 Cancri c,Brahe,extrasolar planet,Cancer,133.149212208,doppler spectroscopy
55 Cancri b,Galileo,extrasolar planet,Cancer,133.149212208,doppler spectroscopy
55 Cancri f,Harriot,extrasolar planet,Cancer,133.149212208,doppler spectroscopy
Laligurans,Laligurans,giant planet,Leo,173.9646793029771,doppler spectroscopy
