col0,col1,col2,col3,col4
Royal Clipper,2000-01-01,keel laying,16.28,5.6
MS Achille Lauro,1947-01-01,keel laying,25.1,8.9
AIDAstella,2013-01-01,keel laying,32.2,7.3
AIDAluna,2009-01-01,keel laying,32.2,7.2
RMS Queen Mary 2,2004-01-01,keel laying,41,10.3
Costa Concordia,2006-07-01,keel laying,35.5,8.2
AIDAluna,2009-01-01,ship commissioning,32.2,7.2
RMS Queen Mary 2,2004-01-01,ship commissioning,41,10.3
MV Boudicca,1973-01-01,ship refit,25.22,7
Carnival Sunshine,2013-05-05,naming ceremony,35.3,8.3
Carnival Sensation,1993-11-21,maiden voyage,31.3,7.8
Carnival Breeze,2012-06-03,maiden voyage,37,8.2
Carnival Valor,2004-12-19,maiden voyage,35.3,8.2
Richard With,1993-01-01,maiden voyage,19.2,4.7
