col0,col1,col2,col3
Kruki,Belarus,Svietlahorsk District,1801-01-01
Kazyarohi,Belarus,Lojeŭ District,1801-01-01
Lyasan′,Belarus,Žlobin District,1801-01-01
Zmyayowka,Belarus,Žlobin District,1801-01-01
Zalatukha,Belarus,Kalinkavičy District,1801-01-01
Halyeyewka,Belarus,Homiel District,1801-01-01
Vasilyeva,Belarus,Homiel District,1801-01-01
Svidnaye,Belarus,Lyelchytsy District,1801-01-01
Sheyka,Belarus,Vietka District,1801-01-01
Bol'shoe Sergelevo,Russia,Pudomyagskoe,1792-01-01
Malye Bornitsy,Russia,Elizavetinskoe rural settlement,1831-01-01
Tarasino,Russia,Vyritskoe Urban Settlement,1838-01-01
Big Verevo,Russia,Verevskoe rural settlement,1817-01-01
