col0,col1,col2,col3
Cathedral of the Intercession,temple,Orthodox Christianity,Eclectic architecture (Russia)
Church of the Theotokos of the Sign in Kuntsevo,cultural heritage site in Russia,Orthodox Christianity,Byzantine Revival architecture
"Transfiguration Church, Starocherkasskaya",cultural heritage site in Russia,Orthodox Christianity,Ukrainian Baroque
Church of the Kazan Icon of the Mother of God,cultural heritage site in Russia,Orthodox Christianity,Moscow baroque
Annunciation Church of the Alexander Nevsky Lavra,cultural heritage site in Russia,Orthodox Christianity,Baroque
Church of the Theotokos of the Sign in Kuntsevo,temple,Orthodox Christianity,Byzantine Revival architecture
"Transfiguration Church, Starocherkasskaya",temple,Orthodox Christianity,Ukrainian Baroque
Church of the Kazan Icon of the Mother of God,temple,Orthodox Christianity,Moscow baroque
Annunciation Church of the Alexander Nevsky Lavra,temple,Orthodox Christianity,Baroque
Temple of Banda,temple,Jainism,Deul
"Church of Archangel Michail, Cheboksary",cultural heritage site in Russia,Orthodox Christianity,Russian Baroque
