col0,col1,col2,col3
Annam,1949-01-01,1884-01-01,French Indochina
French protectorate of Tunisia,1956-01-01,1881-01-01,French colonial empire
Protectorate of the Congo Portuguese,1917-01-01,1885-02-01,First Portuguese Republic
German New Guinea,1919-06-28,1884-01-01,German Empire
Uryankhay Krai,1921-01-01,1914-01-01,Russian Empire
Emirate of Bukhara,1920-10-07,1785-01-01,Russian Empire
Tangier International Zone,1956-10-29,1923-12-18,Soviet Union
Sierra Leone Colony and Protectorate,1961-04-27,1808-01-01,British Empire
Kingdom of Sikkim,1975-05-16,1642-01-01,British Empire
Gambia Colony and Protectorate,1965-02-18,1821-10-17,British Empire
