col0,col1,col2,col3
Ulanendenkmal,Germany,Emil Fahrenkamp,Rhöndorf
Accrington War Memorial,United Kingdom,Charles Herbert Reilly,Accrington
Civil Service Rifles War Memorial,United Kingdom,Edwin Lutyens,Somerset House
Royal Naval Division Memorial,United Kingdom,Edwin Lutyens,Horse Guards Parade
British Thomson-Houston Company War Memorial,United Kingdom,Edwin Lutyens,Rugby
Queen's Own Royal West Kent Regiment Cenotaph,United Kingdom,Edwin Lutyens,Maidstone
Lichfield War Memorial,United Kingdom,Charles Bateman,Lichfield
Westminster Scholars War Memorial,United Kingdom,George Gilbert Scott,Westminster
Glasgow Cenotaph,United Kingdom,John James Burnet,Glasgow
Maria chapel,Netherlands,Gène Eggen,Heerlen
