col0,col1,col2,col3,col4
Garfield County,"National Register of Historic Places listings in Garfield County, Washington",Pomeroy,Garfield County,Washington
Pacific County,"National Register of Historic Places listings in Pacific County, Washington",South Bend,Pacific County,Washington
Ferry County,"National Register of Historic Places listings in Ferry County, Washington",Republic,Ferry County,Washington
Jefferson County,"National Register of Historic Places listings in Jefferson County, Washington",Port Townsend,Jefferson County,Washington
Klickitat County,"National Register of Historic Places listings in Klickitat County, Washington",Goldendale,Klickitat County,Washington
Grays Harbor County,"National Register of Historic Places listings in Grays Harbor County, Washington",Montesano,Grays Harbor County,Washington
Mason County,"National Register of Historic Places listings in Mason County, Washington",Shelton,Mason County,Washington
San Juan County,"National Register of Historic Places listings in San Juan County, Washington",Friday Harbor,San Juan County,Washington
Chelan County,"National Register of Historic Places listings in Chelan County, Washington",Wenatchee,Chelan County,Washington
Kitsap County,"National Register of Historic Places listings in Kitsap County, Washington",Port Orchard,Kitsap County,Washington
Columbia County,"National Register of Historic Places listings in Columbia County, Washington",Dayton,Columbia County,Washington
