col0,col1,col2,col3,col4
five of hearts,hearts,six of hearts,four of hearts,French playing cards
two of hearts,hearts,three of hearts,ace of hearts,French playing cards
two of clubs,two,three of clubs,ace of clubs,French playing cards
two of hearts,two,three of hearts,ace of hearts,French playing cards
two of spades,two,three of spades,ace of spades,French playing cards
two of diamonds,two,three of diamonds,ace of diamonds,French playing cards
five of clubs,five,six of clubs,four of clubs,French playing cards
five of diamonds,five,six of diamonds,four of diamonds,French playing cards
five of spades,five,six of spades,four of spades,French playing cards
five of hearts,five,six of hearts,four of hearts,French playing cards
five of spades,spades,six of spades,four of spades,French playing cards
two of spades,spades,three of spades,ace of spades,French playing cards
jack of spades,spades,queen of spades,ten of spades,French playing cards
five of clubs,clubs,six of clubs,four of clubs,French playing cards
