col0,col1,col2,col3,col4
2008 Cup of China - ice dancing original dance,original dance,ice dance,senior,Capital Indoor Stadium
2008 Skate Canada International - ice dancing original dance,original dance,ice dance,senior,Canadian Tire Centre
2008 Skate America - ice dancing original dance,original dance,ice dance,senior,Comcast Arena
2009 Cup of China - ice dancing original dance,original dance,ice dance,senior,Capital Indoor Stadium
2009 Rostelecom Cup - ice dancing original dance,original dance,ice dance,senior,Megasport Arena
2009 NHK Trophy - ice dancing original dance,original dance,ice dance,senior,Big Hat
2009 Skate America - ice dancing original dance,original dance,ice dance,senior,Herb Brooks Arena
2009 Skate Canada International - ice dancing original dance,original dance,ice dance,senior,Kitchener Memorial Auditorium Complex
2005 European Figure Skating Championships - ice dancing original dance,original dance,ice dance,senior,Torino Palavela
2006 European Figure Skating Championships - ice dancing original dance,original dance,ice dance,senior,Palais des Sports de Gerland
2007 European Figure Skating Championships - ice dancing original dance,original dance,ice dance,senior,Torwar Hall
