col0,col1,col2,col3,col4
2014 Lesotho political crisis,Southern African Development Community,2014-08-30,Lesotho,Lesotho
2019–20 Persian Gulf crisis,Axis of Resistance,2100-01-01,Western Asia,Iran
"30 July 2019 Kwai Chung, Hong Kong anti-extradition bill protest",Lau Cha Kei,2019-07-30,Kwai Chung,People's Republic of China
Fu Guohao incident,Fu Guohao,2019-08-13,Hong Kong International Airport,People's Republic of China
2019–20 Persian Gulf crisis,Axis of Resistance,2100-01-01,Western Asia,United States of America
Siege of Kunohe,Kunohe Masazane,1591-01-01,Kunohe Castle,Japan
March Revolution,Vicente Rocafuerte,1845-01-01,Ecuador,Ecuador
2017 University of Utah Hospital incident,Alex Wubbels,2017-07-26,University of Utah Hospital,United States of America
Operation Golden Pheasant,United States Army,1988-01-01,Honduras,Honduras
Yakla raid,United States of America,2017-01-29,Qayfah Āl Mahdī,Yemen
