col0,col1,col2,col3,col4,col5,col6
Šiluva Eldership,eldership of Lithuania,Lithuania,227,Raseiniai District Municipality,2411,Šiluva
Šilalė Rural Eldership,eldership of Lithuania,Lithuania,126,Šilalė District Municipality,2951,Šilalė
Švėkšna Eldership,eldership of Lithuania,Lithuania,180,Šilutė District Municipality,4100,Švėkšna
Šaukėnai Eldership,eldership of Lithuania,Lithuania,250,Kelmė District Municipality,2420,Šaukėnai
Šateikiai Eldership,eldership of Lithuania,Lithuania,133.6,Plungė District Municipality,2811,Šateikiai
Šakyna Eldership,eldership of Lithuania,Lithuania,148,Šiauliai District Municipality,1361,Šakyna
Upyna Eldership,eldership of Lithuania,Lithuania,105.6,Šilalė District Municipality,1830,Upyna
Užventis Eldership,eldership of Lithuania,Lithuania,234,Kelmė District Municipality,3288,Užventis
Teneniai Eldership,eldership of Lithuania,Lithuania,42,Šilalė District Municipality,530,Teneniai
Tryškiai Eldership,eldership of Lithuania,Lithuania,193,Telšiai District Municipality,2746,Tryškiai
