col0,col1,col2,col3,col4,col5,col6
Heimbach,UTC+01:00,4319,Düren,Städte- und Gemeindebund Nordrhein-Westfalen,Luftkurort,64.8
Bad Urach,UTC+01:00,12361,Reutlingen,Kommunale Informationsverarbeitung Reutlingen-Ulm (KIRU),Luftkurort,55.45
Schotten,UTC+01:00,10059,Vogelsbergkreis,Hessischer Städte- und Gemeindebund,Luftkurort,133.56
Ratzeburg,UTC+01:00,14652,Herzogtum Lauenburg,Städteverband Schleswig-Holstein,town,30.29
Bad Urach,UTC+01:00,12361,Reutlingen,Kommunale Informationsverarbeitung Reutlingen-Ulm (KIRU),town,55.45
Schotten,UTC+01:00,10059,Vogelsbergkreis,Hessischer Städte- und Gemeindebund,town,133.56
Kronberg im Taunus,UTC+01:00,18465,Hochtaunuskreis,Mayors for Peace,urban municipality of Germany,18.58
Biedenkopf,UTC+01:00,13689,Marburg-Biedenkopf,Hessischer Städtetag,urban municipality of Germany,90.31
Melsungen,UTC+02:00,13659,Schwalm-Eder-Kreis,Hessischer Städte- und Gemeindebund,urban municipality of Germany,63.09
Kronberg im Taunus,UTC+01:00,18465,Hochtaunuskreis,Mayors for Peace,Luftkurort,18.58
Biedenkopf,UTC+01:00,13689,Marburg-Biedenkopf,Hessischer Städtetag,Luftkurort,90.31
Kronberg im Taunus,UTC+01:00,18465,Hochtaunuskreis,Mayors for Peace,town,18.58
Biedenkopf,UTC+01:00,13689,Marburg-Biedenkopf,Hessischer Städtetag,town,90.31
Gersfeld,UTC+01:00,5475,Fulda,Hessischer Städte- und Gemeindebund,urban municipality of Germany,89.34
Tann,UTC+01:00,4476,Fulda,Hessischer Städte- und Gemeindebund,urban municipality of Germany,60.45
