col0,col1,col2,col3
Costa das Contendas,1.8067,resource management protected area,Azores
Entre Morros,2.4652,resource management protected area,Azores
Costa Sudeste,1.3585,resource management protected area,Azores
Cinco Ribeiras,0.0303,resource management protected area,Azores
Costa Este,3.6285998,resource management protected area,Azores
Costa Oeste,2.0938,resource management protected area,Azores
Porto das Capelas-Ponta das Calhetas,14.9854003,resource management protected area,Azores
Porto das Lajes,1.5314999,resource management protected area,Azores
Costa Noroeste,2.8307,resource management protected area,Azores
Costa Sul,21.601499,resource management protected area,Azores
