col0,col1,col2,col3
Baku,Azerbaijan,Baku,Jewish Encyclopedia of Brockhaus and Efron
Bridgetown,Saint Michael,Bridgetown,Sytin Military Encyclopedia
Baku,Azerbaijan,Baku,Sytin Military Encyclopedia
Bridgetown,Saint Michael,Bridgetown,The Nuttall Encyclopædia
Baku,Azerbaijan,Baku,The Nuttall Encyclopædia
Kingston,Surrey County,Kingston,Armenian Soviet Encyclopedia
Edinburgh,City of Edinburgh,Edinburgh,Ottův slovník naučný
Wellington,Wellington Region,Wellington,Ottův slovník naučný
Baku,Azerbaijan,Baku,1911 Encyclopædia Britannica
Freetown,Western Area,Freetown,Brockhaus and Efron Encyclopedic Dictionary
