col0,col1,col2,col3,col4,col5
Historic Gardner,2011-08-07,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Fashion Place West,1999-12-04,Mountain Time Zone,4,Utah Transit Authority,station located on surface
Farmington,2008-04-26,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Draper Town Center,2013-08-18,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Draper,2012-12-10,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Decker Lake,2011-08-07,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Daybreak Parkway,2011-08-07,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Clearfield,2008-04-26,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Central Pointe,1999-12-04,Mountain Time Zone,3,Utah Transit Authority,station located on surface
Bingham Junction,2011-08-07,Mountain Time Zone,2,Utah Transit Authority,station located on surface
Ball Park,1999-12-04,Mountain Time Zone,2,Utah Transit Authority,station located on surface
American Fork,2012-12-10,Mountain Time Zone,2,Utah Transit Authority,station located on surface
