col0,col1,col2,col3
azelastine / fluticasone,azelastine,rhinitis,mixture
Bisoprolol / Hydrochlorothiazide,bisoprolol,hypertension,mixture
Amlodipine / benazepril,(RS)-amlodipine,hypertension,mixture
ezetimibe / Simvastatin,ezetimibe,acute coronary syndrome,mixture
Hydrochlorothiazide / Lisinopril,hydrochlorothiazide,heart disease,mixture
azelastine / fluticasone,azelastine,rhinitis,chemical substance
Bisoprolol / Hydrochlorothiazide,bisoprolol,hypertension,chemical substance
Amlodipine / benazepril,(RS)-amlodipine,hypertension,chemical substance
ezetimibe / Simvastatin,ezetimibe,acute coronary syndrome,chemical substance
candesartan / Hydrochlorothiazide,candesartan,hypertension,medication
azelastine / fluticasone,azelastine,rhinitis,medication
Bisoprolol / Hydrochlorothiazide,bisoprolol,hypertension,medication
Amlodipine / benazepril,(RS)-amlodipine,hypertension,medication
ezetimibe / Simvastatin,ezetimibe,acute coronary syndrome,medication
Hydrochlorothiazide / Lisinopril,hydrochlorothiazide,hypertension,mixture
