col0,col1,col2,col3,col4,col5,col6
2008 Cup of Russia - ice dancing compulsory dance,ISU Judging System,ice dance,compulsory dance,2008 Cup of Russia - ice dancing,Figure Skating Federation of Russia,senior
2008 Trophée Eric Bompard - ice dancing compulsory dance,ISU Judging System,ice dance,compulsory dance,2008 Trophée Eric Bompard - ice dancing,French Federation of Ice Sports,senior
2008 Cup of China - ice dancing compulsory dance,ISU Judging System,ice dance,compulsory dance,2008 Cup of China - ice dancing,Chinese Skating Association,senior
2008 Skate Canada International - ice dancing compulsory dance,ISU Judging System,ice dance,compulsory dance,2008 Skate Canada International - ice dancing,Skate Canada,senior
2008 Skate America - ice dancing compulsory dance,ISU Judging System,ice dance,compulsory dance,2008 Skate America - ice dancing,U.S. Figure Skating,senior
2009 Cup of China - ice dancing compulsory dance,ISU Judging System,ice dance,compulsory dance,2009 Cup of China - ice dancing,Chinese Skating Association,senior
2009 Rostelecom Cup - ice dancing compulsory dance,ISU Judging System,ice dance,compulsory dance,2009 Rostelecom Cup - ice dancing,Figure Skating Federation of Russia,senior
2009 NHK Trophy - ice dancing compulsory dance,ISU Judging System,ice dance,compulsory dance,2009 NHK Trophy - ice dancing,Japan Skating Federation,senior
2009 Skate America - ice dancing compulsory dance,ISU Judging System,ice dance,compulsory dance,2009 Skate America - ice dancing,U.S. Figure Skating,senior
2009 Skate Canada International - ice dancing compulsory dance,ISU Judging System,ice dance,compulsory dance,2009 Skate Canada International - ice dancing,Skate Canada,senior
2005 European Figure Skating Championships - ice dancing compulsory dance,ISU Judging System,ice dance,compulsory dance,2005 European Figure Skating Championships - ice dancing,International Skating Union,senior
2006 European Figure Skating Championships - ice dancing compulsory dance,ISU Judging System,ice dance,compulsory dance,2006 European Figure Skating Championships - ice dancing,International Skating Union,senior
2007 European Figure Skating Championships - ice dancing compulsory dance,ISU Judging System,ice dance,compulsory dance,2007 European Figure Skating Championships - ice dancing,International Skating Union,senior
2008 European Figure Skating Championships - ice dancing compulsory dance,ISU Judging System,ice dance,compulsory dance,2008 European Figure Skating Championships - ice dancing,International Skating Union,senior
2009 European Figure Skating Championships - ice dancing compulsory dance,ISU Judging System,ice dance,compulsory dance,2009 European Figure Skating Championships - ice dancing,International Skating Union,senior
