col0,col1,col2,col3,col4,col5,col6
Mitoc,Mitoc,Romania,30.08,seat of the local council,1323,120
Săvinești,Săvinești,Romania,20.2,village,5921,287
Todirești,Todirești,Romania,20,village,889,138
Mărgineni,Mărgineni,Romania,59.83,village,1798,388
Mitoc,Mitoc,Romania,30.08,village,1323,120
Hănești,Hănești,Romania,49.16,village,1127,97
Coșbuc,Coșbuc,Romania,48.52,seat of the local council,1524,362
Berzovia,Berzovia,Romania,5,seat of the local council,2092,136
Coșbuc,Coșbuc,Romania,48.52,village,1524,362
Berzovia,Berzovia,Romania,5,village,2092,136
Cristian,Cristian,Romania,71.16,village,3665,444
Ilva Mică,Ilva Mică,Romania,52.5,seat of the local council,3264,405
Crăciunelu de Jos,Crăciunelu de Jos,Romania,25.46,seat of the local council,1954,243
Ilva Mică,Ilva Mică,Romania,52.5,village,3264,405
