col0,col1,col2,col3
île Madame,Port-des-Barques,tidal island,Bay of Biscay
Torsa,Argyll and Bute,tidal island,Inner Hebrides
Burry Holms,City and County of Swansea,tidal island,British Isles
St Patrick's Isle,Peel,tidal island,British Isles
Eilean Donan,Highland,tidal island,The Minch
Île à Bacchus,Pénestin,islet,Atlantic Ocean
Burry Holms,City and County of Swansea,promontory fort,British Isles
Île à Bacchus,Pénestin,island,Atlantic Ocean
île de Térénez,Rosnoën,island,Roadstead of Brest
Hestan Island,Dumfries and Galloway,island,British Isles
Isle Ristol,Highland,island,Inner Hebrides
St Michael's Mount,Cornwall,church building,British Isles
