col0,col1,col2,col3
NGC 3311,-27.5283389,D galaxy,Hydra
NGC 3298,50.1206444,D galaxy,Ursa Major
NGC 3271,-35.3595389,D galaxy,Antlia
NGC 3258,-35.60555,D galaxy,Antlia
NGC 3326,5.1075903917516,radio galaxy,Sextans
NGC 3286,58.620173,radio galaxy,Ursa Major
NGC 3319,41.6868722,Seyfert galaxy,Ursa Major
NGC 3329,76.8095187391184,galaxy,Draco
NGC 3327,24.0912279960377,galaxy,Leo Minor
NGC 3326,5.1075903917516,galaxy,Sextans
NGC 3325,-0.2002861,galaxy,Sextans
NGC 3323,25.3228275364039,galaxy,Leo Minor
NGC 3321,-11.6489,galaxy,Sextans
