col0,col1,col2,col3,col4
TYC 3556-1572-1,1342.8226,5200,292.5060629988672,-13.6
Cl* NGC 6811 SAN 192,1153.6687,8100,294.4503465969158,-4.5
TYC 3557-162-1,764.526,8100,297.8850447319157,-29.1
KIC 9466030,1951.98,7200,292.3048528793438,-29.9
TYC 3147-982-1,645.2029,8500,294.7535477359053,-29.3
TYC 3143-1179-1,770.4754,7800,293.5538005899116,-3.4
TYC 3143-261-1,622.6262,6200,293.0056636053147,-18
TYC 3147-12-1,658.1545,6000,294.9373414637246,-22.5
TYC 3144-1426-1,695.2169,9000,295.1281651507783,-13.2
TYC 3143-99-1,1026.1673,8100,293.5637336073917,-38.2
TYC 3148-706-1,954.0164,6300,295.4475126206247,12.5
TYC 3143-1359-1,447.9083,8000,293.3805931372886,-28.5
TYC 3143-1631-1,607.054,8300,293.29212133097,-13.5
TYC 3148-1360-1,1014.6104,8700,295.8913434137697,-13.1
