col0,col1,col2,col3,col4,col5
Duingen,Germany,212,4944,59.62,Leinebergland
Detern,Germany,3,2766,43.3,Jümme
Lemförde,Germany,46,3223,6.95,Altes Amt Lemförde
Wiedensahl,Germany,62,975,11.68,Niedernwöhren
Neuhaus,Germany,2,1151,9.85,Land Hadeln
Bücken,Germany,18,2121,32,Grafschaft Hoya
Freiburg/Elbe,Germany,2,1858,34.11,Nordkehdingen
Barenburg,Germany,35,1226,16.38,Kirchdorf
Lauenförde,Germany,105,2416,17.2,Boffzen
Polle,Germany,90,1183,21.2,Bodenwerder-Polle
Ottenstein,Germany,275,1149,13.59,Bodenwerder-Polle
Diesdorf,Germany,56,2340,100.51,Altmarkkreis Salzwedel
Gieboldehausen,Germany,150,4103,19.85,Göttingen district
Adelebsen,Germany,187,6344,76.09,Göttingen district
Nörten-Hardenberg,Germany,159,8178,54.08,Northeim
