col0,col1,col2,col3,col4,col5,col6
Cloppenburg,1933-01-01,Leer,Germany,Cloppenburg,Emstek,27
Vechta,1939-01-01,Oldenburg,Germany,Vechta,Dinklage,27
Osnabrück,1885-01-01,Warendorf District,Germany,Osnabrück,Artland,57
Cloppenburg,1933-01-01,Leer,Germany,Cloppenburg,Saterland,27
Leer,1885-01-01,Emsland,Germany,Leer,Moormerland,1
Osnabrück,1885-01-01,Osnabrück,Germany,Osnabrück,Georgsmarienhütte,57
Emsland,1977-01-01,Leer,Germany,Emsland,Meppen,25
Osnabrück,1885-01-01,Osnabrück,Germany,Osnabrück,Melle,57
County of Bentheim,1885-01-01,Emsland,Germany,County of Bentheim,Nordhorn,17
Lüchow-Dannenberg District,1932-01-01,Lüneburg,Germany,Lüchow,Lüchow,13
Cloppenburg,1933-01-01,Leer,Germany,Cloppenburg,Cappeln,27
Vechta,1939-01-01,Oldenburg,Germany,Vechta,Vechta,27
Cloppenburg,1933-01-01,Leer,Germany,Cloppenburg,Cloppenburg,27
