col0,col1,col2,col3,col4
Jeseník,Cultural monuments in Jeseník,Biela,Brockhaus and Efron Encyclopedic Dictionary,municipality with town privileges in the Czech Republic
Jáchymov,Cultural monuments in Jáchymov,Jáchymovský potok,Vlastenský slovník historický,municipality with town privileges in the Czech Republic
Příbor,list of cultural monuments in Příbor,Lubina,Ottův slovník naučný,municipality with town privileges in the Czech Republic
Jeseník,Cultural monuments in Jeseník,Biela,Brockhaus and Efron Encyclopedic Dictionary,district town
Jaroměř,Cultural monuments in Jaroměř,Elbe,Vlastenský slovník historický,municipality with authorized municipal office
Jeseník,Cultural monuments in Jeseník,Biela,Brockhaus and Efron Encyclopedic Dictionary,municipality with authorized municipal office
Příbor,list of cultural monuments in Příbor,Lubina,Ottův slovník naučný,municipality with authorized municipal office
Jaroměř,Cultural monuments in Jaroměř,Elbe,Vlastenský slovník historický,municipality of the Czech Republic
Jeseník,Cultural monuments in Jeseník,Biela,Brockhaus and Efron Encyclopedic Dictionary,municipality of the Czech Republic
Jáchymov,Cultural monuments in Jáchymov,Jáchymovský potok,Vlastenský slovník historický,municipality of the Czech Republic
Příbor,list of cultural monuments in Příbor,Lubina,Ottův slovník naučný,municipality of the Czech Republic
Jáchymov,Cultural monuments in Jáchymov,Jáchymovský potok,Vlastenský slovník historický,mining community
Bubeneč,Cultural monuments in Bubeneč,Vltava,Ottův slovník naučný,cadastral area in the Czech Republic
Libeň,Cultural monuments in Libeň (Prague),Vltava,Vlastenský slovník historický,cadastral area in the Czech Republic
