col0,col1,col2,col3,col4
Little Balaton,Natura 2000 protected area,Zala County,Hungary,Ramsar site
Bodrogzug,protected area,Borsod-Abaúj-Zemplén County,Hungary,Ramsar site
Little Balaton,protected area,Zala County,Hungary,Ramsar site
Salburua,protected area,Basque Country,Spain,Ramsar site
Hadejia-Nguru wetlands,cultural heritage,Yobe State,Nigeria,Ramsar site
WWT London Wetland Centre,nature reserve,London Borough of Richmond upon Thames,United Kingdom,Site of Special Scientific Interest
Columbia Wetlands,wetland,British Columbia,Canada,Ramsar site
East Kolkata Wetlands,wetland,West Bengal,India,Ramsar site
marais de Goulaine,wetland,Saint-Julien-de-Concelles,France,Site of Community Importance
Laguna de Santa Rosa,wetland,Sonoma County,United States of America,Ramsar site
