col0,col1,col2,col3,col4,col5,col6,col7
aluminium-42,aluminum,42.043049,288708,40100,isotope of aluminium,silicon-42,13
aluminium-41,aluminum,41.035878,287328,33420,isotope of aluminium,silicon-41,13
aluminium-40,aluminum,40.029619,285080,27590,isotope of aluminium,silicon-39,13
aluminium-39,aluminum,39.022169,283959,20650,isotope of aluminium,silicon-38,13
aluminium-38,aluminum,38.017402,280329.686,16209.859,isotope of aluminium,silicon-37,13
aluminium-37,aluminum,37.010531,278658.655,9809.563,isotope of aluminium,silicon-37,13
aluminium-36,aluminum,36.006388,274446.54,5950.384,isotope of aluminium,silicon-35,13
aluminium-35,aluminum,34.999759817,272549.34,-223.728,isotope of aluminium,silicon-34,13
aluminium-34,aluminum,33.996779057,267254.552,-3000.289,isotope of aluminium,silicon-33,13
aluminium-33,aluminum,32.990877687,264680.328,-8497.38,isotope of aluminium,silicon-32,13
aluminium-32,aluminum,31.988084339,259211.008,-11099.367,isotope of aluminium,silicon-31,13
