col0,col1,col2,col3
Puchheim station,DB Station&Service,category 4 railway station,Puchheim-Bahnhof
Freilassing-Hofham station,DB Station&Service,category 6 railway station,Hofham
Heimstetten station,DB Netz,category 5 railway station,Heimstetten
Munich Fasanerie station,DB Station&Service,category 5 railway station,Fasanerie
Niederroth station,DB Station&Service,category 7 railway station,Niederroth
Furth,DB Netz,category 5 railway station,Furth
Peiß station,DB Station&Service,category 7 railway station,Peiß
Großhelfendorf station,DB Station&Service,category 6 railway station,Großhelfendorf
Halle Zscherbener Straße station,DB Station&Service,category 6 railway station,Halle-Neustadt
Halle-Nietleben station,DB Station&Service,category 6 railway station,Nietleben
Maichingen station,DB Station&Service,category 6 railway station,Maichingen
Hamburg-Elbbrücken,DB Netz,category 4 railway station,HafenCity
Berlin-Pankow station,DB Netz,category 5 railway station,Pankow
Berlin Westkreuz station,DB Station&Service,category 3 railway station,Grunewald
Berlin Hackescher Markt station,DB Station&Service,category 4 railway station,Mitte
