col0,col1,col2,col3,col4
Violin and Lute Players,297.2,United States of America,Philippe Behagle,1688-01-01
The Elephant,294.6,United States of America,Philippe Behagle,1688-01-01
Musicians and Dancers,292.1,United States of America,Philippe Behagle,1688-01-01
The Offering to Bacchus,292.1,United States of America,Philippe Behagle,1688-01-01
The Camel,299.7,United States of America,Philippe Behagle,1688-01-01
Christ in Glory in the Tetramorph,23.8,United Kingdom,Felletin workshops,1962-01-01
Convergence,3.03,Canada,Jeanne d'Arc Corriveau,1964-01-01
Saint Bonaventure receiving his cardinal's hat,310,France,Tapisserie d'Aubusson,1750-01-01
Saint Bonaventure making profession,320,France,Tapisserie d'Aubusson,1750-01-01
Saint Bonaventure teaching,325,France,Tapisserie d'Aubusson,1750-01-01
Saint Bonaventure at prayer,308,France,Tapisserie d'Aubusson,1750-01-01
