col0,col1,col2,col3,col4
Piano Trio in A minor,A minor,piano,Alfred Hill,piano trio
"Trio for Piano, Flute and Bassoon",G major,piano,Ludwig van Beethoven,piano trio
Piano Trio in C minor,C minor,piano,Felix Mendelssohn,piano trio
Piano Trio,G minor,piano,Clara Schumann,piano trio
Piano Trio,G major,piano,Claude Debussy,piano trio
"Piano Trio in E-flat major, Op.70 No.2",E-flat major,piano,Ludwig van Beethoven,piano trio
"Piano Trio, Op. 38",E-flat major,piano,Ludwig van Beethoven,piano trio
Piano Trio No. 2,C major,piano,Johannes Brahms,piano trio
Trio élégiaque No. 1,G minor,piano,Sergei Rachmaninoff,piano trio
Notturno,E-flat major,piano,Franz Schubert,piano trio
"Trio for Violin, Cello and Piano in G minor, op. 8",G minor,piano,Frédéric Chopin,piano trio
Kakadu Variations,G minor,piano,Ludwig van Beethoven,piano trio
Variations on an original theme in E-flat major,E-flat minor,piano,Ludwig van Beethoven,piano trio
Trio élégiaque No. 2,D minor,piano,Sergei Rachmaninoff,piano trio
