col0,col1,col2,col3
Parlement & Politiek ID,Parlement & Politiek,eventually complete,Wikidata property for an identifier that suggests notability
Bargeton ID,Dictionnaire biographique des préfets (septembre 1870-mai 1982),is complete,Wikidata property related to encyclopedias
DSBE ID,Diccionario Biográfico del Socialismo Español,always incomplete,Wikidata property related to encyclopedias
Bargeton ID,Dictionnaire biographique des préfets (septembre 1870-mai 1982),is complete,Wikidata property related to politics
Riigikogu ID,member of the Estonian Riigikogu,eventually complete,Wikidata property related to politics
Landtag of Liechtenstein ID,member of the Landtag of Liechtenstein,eventually complete,Wikidata property related to politics
biography at the Landtag of Mecklenburg-Vorpommern,Member of the Landtag of Mecklenburg-Vorpommern,is complete,Wikidata property related to politics
South Dakota legislator ID,Lieutenant Governor of South Dakota,eventually complete,Wikidata property related to politics
Storting person ID,member of the Parliament of Norway,eventually complete,Wikidata property related to politics
NAQ elected person ID,human,eventually complete,Wikidata property related to politics
DSBE ID,Diccionario Biográfico del Socialismo Español,always incomplete,Wikidata property related to politics
