col0,col1,col2,col3,col4,col5
Loch Tummel,United Kingdom,loch,1,11,United Kingdom
Loch Shiel,United Kingdom,loch,1.26,25,United Kingdom
Loch Ericht,United Kingdom,loch,1,23,United Kingdom
Loch Tulla,United Kingdom,loch,0.8,3.5,United Kingdom
Loch Earn,United Kingdom,loch,1.2,10.5,United Kingdom
Loch Oich,United Kingdom,loch,1,6.5,United Kingdom
Loch Tay,United Kingdom,loch,2.5,23,United Kingdom
Loch Maree,United Kingdom,loch,4,20,United Kingdom
Loch Insh,United Kingdom,loch,1,1.8,United Kingdom
Clatteringshaws Loch,United Kingdom,loch,1.6,2.6,United Kingdom
