col0,col1,col2,col3,col4,col5,col6,col7
radon-228,1,0,35243.465,1737735.06,isotope of radon,86,228.037835418
radon-226,1,0,28747.192,1728088.66,isotope of radon,86,226.030861382
radon-225,-1,3.5,26534.141,1722230.325,isotope of radon,86,225.028485574
radon-224,1,0,22445.098,1718248.224,isotope of radon,86,224.024095804
radon-221,1,3.5,14471.42,1702007.853,isotope of radon,86,221.015535709
radon-218,1,0,5217.347,1687047.936,isotope of radon,86,218.005601052
radon-217,1,4.5,3658.501,1680535.451,isotope of radon,86,217.003927562
radon-216,1,0,252.868,1675869.912,isotope of radon,86,216.000271464
radon-215,1,4.5,-1168.561,1669220.01,isotope of radon,86,214.998745498
radon-214,1,0,-4319.742,1664299.828,isotope of radon,86,213.995362566
radon-213,1,4.5,-5696.026,1657604.766,isotope of radon,86,212.993885064
radon-212,1,0,-8659.608,1652496.964,isotope of radon,86,211.990703528
radon-211,-1,0.5,-8755.404,1644521.551,isotope of radon,86,210.990600686
radon-210,1,0,-9604.77,1637299.65,isotope of radon,86,209.989688854
radon-209,-1,2.5,-8941.049,1628564.575,isotope of radon,86,208.990401388
