col0,col1,col2,col3,col4,col5,col6
2009 Four Continents Figure Skating Championships - ladies' singles short program,2009 Four Continents Figure Skating Championships - ladies' singles free skating,Amélie Lacoste,ladies' singles,2009 Four Continents Figure Skating Championships - ladies' singles,Canada,2009-02-04
2009 Four Continents Figure Skating Championships - men's singles short program,2009 Four Continents Figure Skating Championships - men's singles free skating,Patrick Chan,men's singles,2009 Four Continents Figure Skating Championships - men's singles,Canada,2009-02-05
2019 World Junior Figure Skating Championships - pair skating short program,2019 World Junior Figure Skating Championships - pair skating free skating,Anastasia Mishina,pair skating,2019 World Junior Figure Skating Championships - pair skating,Croatia,2019-03-06
2017 European Figure Skating Championships - pair skating short program,2017 European Figure Skating Championships - pair skating free skating,Aljona Savchenko,pair skating,2017 European Figure Skating Championships - pair skating,Czech Republic,2017-01-25
2017 European Figure Skating Championships - ladies' singles short program,2017 European Figure Skating Championships - ladies' singles free skating,Anastasia Galustyan,ladies' singles,2017 European Figure Skating Championships - ladies' singles,Czech Republic,2017-01-25
figure skating at the 2019 Winter Universiade - ladies' singles short program,figure skating at the 2019 Winter Universiade - ladies' singles free skating,Park So-Youn,ladies' singles,figure skating at the 2019 Winter Universiade - ladies' singles,Russia,2019-03-08
figure skating at the 2019 Winter Universiade - men's singles short program,figure skating at the 2019 Winter Universiade - men's singles free skating,Maxim Kovtun,men's singles,figure skating at the 2019 Winter Universiade - men's singles,Russia,2019-03-06
2017 World Junior Figure Skating Championships - men's singles short program,2017 World Junior Figure Skating Championships - men's singles free skating,Alexander Petrov,men's singles,2017 World Junior Figure Skating Championships - men's singles,Taiwan,2017-03-15
2018 World Junior Figure Skating Championships - pair skating short program,2018 World Junior Figure Skating Championships - pair skating free skating,Anastasia Mishina,pair skating,2018 World Junior Figure Skating Championships - pair skating,Bulgaria,2018-03-07
2018 World Junior Figure Skating Championships - ladies' singles short program,2018 World Junior Figure Skating Championships - ladies' singles free skating,Léa Serna,ladies' singles,2018 World Junior Figure Skating Championships - ladies' singles,Bulgaria,2018-03-09
2018 World Junior Figure Skating Championships - men's singles short program,2018 World Junior Figure Skating Championships - men's singles free skating,Samuel McAllister,men's singles,2018 World Junior Figure Skating Championships - men's singles,Bulgaria,2018-03-08
2016 European Figure Skating Championships - men's singles short program,2016 European Figure Skating Championships - men's singles free skating,Jorik Hendrickx,men's singles,2016 European Figure Skating Championships - men's singles,Slovakia,2016-01-27
2015 European Figure Skating Championships - ladies' singles short program,2015 European Figure Skating Championships - ladies' singles free skating,Nathalie Weinzierl,ladies' singles,2015 European Figure Skating Championships - ladies' singles,Sweden,2015-01-29
2015 European Figure Skating Championships - men's singles short program,2015 European Figure Skating Championships - men's singles free skating,Peter Liebers,men's singles,2015 European Figure Skating Championships - men's singles,Sweden,2015-01-28
