col0,col1,col2,col3,col4,col5
Debian stable package,distinct values constraint,Wikidata property for software,GIMP,deb,App Store app ID (Global)
Google Play Store app ID,type constraint,Wikidata property for software,Amikumu,Google Play,F-Droid package
Launchpad.net project ID,single value constraint,Wikidata property for authority control for works,Inkscape,Launchpad,F-Droid package
Debian stable package,distinct values constraint,Wikidata property for authority control for works,GIMP,deb,App Store app ID (Global)
Google Play Store app ID,type constraint,Wikidata property for authority control for works,Amikumu,Google Play,F-Droid package
video system,type constraint,Wikidata property for software,Super Nintendo Entertainment System,video system,operating system
Google Play Store app ID,item requires statement constraint,Wikidata property related to reviews and media content ratings,Amikumu,Google Play,Google Play Music artist ID
App Store app ID,distinct values constraint,Wikidata property for software,Amikumu,iTunes,Apple Music album ID
Microsoft Store product ID,distinct values constraint,Wikidata property for software,Amazon,Microsoft Store,Steam Application ID
sets environment variable,type constraint,Wikidata property for software,cd,environment variable,reads environment variable
