col0,col1,col2,col3
Westfälische Götterspeise,Germany,dessert,pumpernickel
riz à l'impératrice,France,dessert,rice
Hib,Croatia,dessert,brandy
mazapán de Toledo,Spain,dessert,almond
Xohol,Mexico,dessert,cinnamon
snow skin mooncake,People's Republic of China,dessert,glutinous rice
Pootharekulu,India,dessert,rice
suspiro de limeña,Peru,dessert,Manjar blanco
Xuixo,Spain,dessert,pastry cream
Pavlova,New Zealand,dessert,sugar
Cuajada,Spain,dessert,sheep milk
Paris–Brest,France,dessert,almond
Dame blanche,France,dessert,ice cream
crema catalana,Spain,dessert,milk
