col0,col1,col2,col3,col4,col5
Quarry Point,Western Australia,1,Swan River,point,Australia
Point Dundas,Western Australia,1,Swan River,point,Australia
Point Waylen,Western Australia,22,Swan River,point,Australia
Point Resolution,Western Australia,1,Swan River,point,Australia
Cabo Guardián,Santa Cruz Province,7,Bahía Desvelos,point,Argentina
Debeli Rtič,Ankaran Municipality,24,Adriatic Sea,point,Slovenia
Cape Peron,Western Australia,8,Indian Ocean,point,Australia
Cape Grim,Tasmania,1,Indian Ocean,point,Australia
Indian Head,Queensland,4,Pacific Ocean,point,Australia
Hook Point,Queensland,1,Pacific Ocean,point,Australia
Cape Naturaliste,Western Australia,72,Indian Ocean,point,Australia
Kapp Mohn,Svalbard,13,Erik Eriksenstretet,point,Norway
Debeli Rtič,Ankaran Municipality,24,Adriatic Sea,headland,Slovenia
