col0,col1,col2,col3
MSC Cristina,141184,container ship,MSC Shipmanagement
MSC Palak,109802,container ship,MSC Shipmanagement
Cap Preston,28123,container ship,CPO Containerschiffreederei
MSC Elma,110103,container ship,MSC Shipmanagement
NYK Orion,99563,container ship,Anglo-Eastern Ship Management
Hobby Hunter,51671,container ship,CPO Containerschiffreederei
MSC Shaula,61153,container ship,MSC Shipmanagement
MSC Rebecca,42954,container ship,MSC Shipmanagement
MSC Shuba B,110000,container ship,MSC Shipmanagement
MSC Silvia,110697,container ship,MSC Shipmanagement
