col0,col1,col2,col3,col4,col5,col6
2019 Bulgarian International Badminton Championships,Sofia,2019-01-01,2019-10-06,2019 Bulgaria International Badminton Championships – Mixed doubles,badminton,WikiProject Badminton/tournament focus list
2018 Bulgarian International Badminton Championships,Sofia,2018-01-01,2018-10-07,2018 Bulgaria International Badminton Championships – Mixed doubles,badminton,WikiProject Badminton/tournament focus list
2017 Bulgarian International Badminton Championships,Sofia,2017-01-01,2017-10-08,2017 Bulgaria International Badminton Championships – Mixed doubles,badminton,WikiProject Badminton/tournament focus list
2019 Bulgarian International Badminton Championships,Sofia,2019-01-01,2019-10-06,2019 Bulgaria International Badminton Championships – Women's singles,badminton,WikiProject Badminton/tournament focus list
2018 Bulgarian International Badminton Championships,Sofia,2018-01-01,2018-10-07,2018 Bulgaria International Badminton Championships – Women's singles,badminton,WikiProject Badminton/tournament focus list
2017 Bulgarian International Badminton Championships,Sofia,2017-01-01,2017-10-08,2017 Bulgaria International Badminton Championships – Women's singles,badminton,WikiProject Badminton/tournament focus list
2019 Bulgarian International Badminton Championships,Sofia,2019-01-01,2019-10-06,2019 Bulgaria International Badminton Championships – Women's doubles,badminton,WikiProject Badminton/tournament focus list
2018 Bulgarian International Badminton Championships,Sofia,2018-01-01,2018-10-07,2018 Bulgaria International Badminton Championships – Women's doubles,badminton,WikiProject Badminton/tournament focus list
2017 Bulgarian International Badminton Championships,Sofia,2017-01-01,2017-10-08,2017 Bulgaria International Badminton Championships – Women's doubles,badminton,WikiProject Badminton/tournament focus list
2019 Bulgarian International Badminton Championships,Sofia,2019-01-01,2019-10-06,2019 Bulgaria International Badminton Championships – Men's singles,badminton,WikiProject Badminton/tournament focus list
2018 Bulgarian International Badminton Championships,Sofia,2018-01-01,2018-10-07,2018 Bulgaria International Badminton Championships – Men's singles,badminton,WikiProject Badminton/tournament focus list
2017 Bulgarian International Badminton Championships,Sofia,2017-01-01,2017-10-08,2017 Bulgaria International Badminton Championships – Men's singles,badminton,WikiProject Badminton/tournament focus list
2019 Bulgarian International Badminton Championships,Sofia,2019-01-01,2019-10-06,2019 Bulgaria International Badminton Championships – Men's doubles,badminton,WikiProject Badminton/tournament focus list
2018 Bulgarian International Badminton Championships,Sofia,2018-01-01,2018-10-07,2018 Bulgaria International Badminton Championships – Men's doubles,badminton,WikiProject Badminton/tournament focus list
2017 Bulgarian International Badminton Championships,Sofia,2017-01-01,2017-10-08,2017 Bulgaria International Badminton Championships – Men's doubles,badminton,WikiProject Badminton/tournament focus list
