col0,col1,col2,col3
2006 Polish Team Badminton Championships,2007 Polish Team Badminton Championships,2006-01-01,WikiProject Badminton/tournament focus list
2005 Polish Team Badminton Championships,2006 Polish Team Badminton Championships,2005-01-01,WikiProject Badminton/tournament focus list
2004 Polish Team Badminton Championships,2005 Polish Team Badminton Championships,2004-01-01,WikiProject Badminton/tournament focus list
2003 Polish Team Badminton Championships,2004 Polish Team Badminton Championships,2003-01-01,WikiProject Badminton/tournament focus list
2002 Polish Team Badminton Championships,2003 Polish Team Badminton Championships,2002-01-01,WikiProject Badminton/tournament focus list
2001 Polish Team Badminton Championships,2002 Polish Team Badminton Championships,2001-01-01,WikiProject Badminton/tournament focus list
2000 Polish Team Badminton Championships,2001 Polish Team Badminton Championships,2000-01-01,WikiProject Badminton/tournament focus list
1998 Polish Team Badminton Championships,1999 Polish Team Badminton Championships,1998-01-01,WikiProject Badminton/tournament focus list
1997 Polish Team Badminton Championships,1998 Polish Team Badminton Championships,1997-01-01,WikiProject Badminton/tournament focus list
1996 Polish Team Badminton Championships,1997 Polish Team Badminton Championships,1996-01-01,WikiProject Badminton/tournament focus list
1995 Polish Team Badminton Championships,1996 Polish Team Badminton Championships,1995-01-01,WikiProject Badminton/tournament focus list
1994 Polish Team Badminton Championships,1995 Polish Team Badminton Championships,1994-01-01,WikiProject Badminton/tournament focus list
1993 Polish Team Badminton Championships,1994 Polish Team Badminton Championships,1993-01-01,WikiProject Badminton/tournament focus list
1992 Polish Team Badminton Championships,1993 Polish Team Badminton Championships,1992-01-01,WikiProject Badminton/tournament focus list
