col0,col1,col2,col3,col4
Provița de Sus,2042,Romania,Izvoru,UTC+02:00
Valea Călugărească,10657,Romania,Dârvari,UTC+02:00
Râfov,5297,Romania,Buda,UTC+02:00
Buduslău,1907,Romania,Buduslău,UTC+03:00
Luizi-Călugăra,3553,Romania,Luizi-Călugăra,UTC+03:00
Cleja,6761,Romania,Cleja,UTC+03:00
Abrămuț,3071,Romania,Abrămuț,UTC+03:00
Șirna,4935,Romania,Șirna,UTC+03:00
Satu Mare,3594,Romania,Satu Mare,UTC+03:00
Adunați,2104,Romania,Adunați,UTC+03:00
Vorța,876,Romania,Vorța,UTC+03:00
Mărtinești,956,Romania,Mărtinești,UTC+03:00
Toplița,715,Romania,Toplița,UTC+03:00
Giulvăz,3075,Romania,Giulvăz,UTC+03:00
Mărăcineni,8279,Romania,Mărăcineni,UTC+03:00
