col0,col1,col2,col3,col4,col5
1989 Milan–San Remo,Milan – San Remo,Milan,1989-03-18,1990 Milan–San Remo,Laurent Fignon
1980 Milan–San Remo,Milan – San Remo,Milan,1980-03-16,1981 Milan–San Remo,Pierino Gavazzi
1966 Milan–San Remo,Milan – San Remo,Milan,1966-03-20,1967 Milan – San Remo,Eddy Merckx
1958 Milan–San Remo,Milan – San Remo,Milan,1958-03-19,1959 Milan–San Remo,André Darrigade
Milan – San Remo 2019,1.UWT,Milan,2019-03-23,2020 Milan – San Remo,Michał Kwiatkowski
2018 Milan–San Remo,1.UWT,Milan,2018-03-17,Milan – San Remo 2019,Vincenzo Nibali
2017 Milan–San Remo,1.UWT,Milan,2017-03-18,2018 Milan–San Remo,Peter Sagan
2016 Milan–San Remo,1.UWT,Milan,2016-03-19,2017 Milan–San Remo,Jürgen Roelandts
2015 Milan – San Remo,1.UWT,Milan,2015-03-22,2016 Milan–San Remo,John Degenkolb
Milan – San Remo 2019,Milan – San Remo,Milan,2019-03-23,2020 Milan – San Remo,Michał Kwiatkowski
2018 Milan–San Remo,Milan – San Remo,Milan,2018-03-17,Milan – San Remo 2019,Vincenzo Nibali
2017 Milan–San Remo,Milan – San Remo,Milan,2017-03-18,2018 Milan–San Remo,Peter Sagan
2016 Milan–San Remo,Milan – San Remo,Milan,2016-03-19,2017 Milan–San Remo,Jürgen Roelandts
