col0,col1,col2,col3,col4,col5
2013 Giro d'Italia Femminile,Chantal Blaak,Pauline Ferrand-Prevot,803,women's sports,2013 in women's road cycling
2018 Lotto Belgium Tour,Annelies Dom,Macey Stewart,348.7,women's sports,2018 in women's road cycling
2018 Festival Elsy Jacobs,Lisa Klein,Lisa Klein,211.6,women's sports,2018 in women's road cycling
2013 Giro d'Italia Femminile,Evgenia Romanyuta,Anna van der Breggen,803,women's sports,2013 in women's road cycling
2018 Tour Cycliste Féminin International de l'Ardèche,Veronika Kormos,Victorie Guilman,704,women's sports,2018 in women's road cycling
2018 Festival Elsy Jacobs,Amy Pieters,Lisa Klein,211.6,women's sports,2018 in women's road cycling
2018 Lotto Belgium Tour,Macey Stewart,Macey Stewart,348.7,women's sports,2018 in women's road cycling
2013 Giro d'Italia Femminile,Inga Čilvinaitė,Francesca Cauz,803,women's sports,2013 in women's road cycling
2018 Tour Cycliste Féminin International de l'Ardèche,Victorie Guilman,Victorie Guilman,704,women's sports,2018 in women's road cycling
2013 Giro d'Italia Femminile,Chantal Blaak,Rossella Ratto,803,women's sports,2013 in women's road cycling
2018 BeNe Ladies Tour,Emma White,Elisa Balsamo,361.2,women's sports,2018 in women's road cycling
