col0,col1,col2,col3,col4,col5,col6,col7
Hof,2017-12-31,former municipality of Norway,3163,Bokmål,UTC+01:00,Re,163.12
Re,2019-12-31,former municipality of Norway,9361,Bokmål,UTC+01:00,Hof,0
Søgne,2019-12-31,former municipality of Norway,11260,Bokmål,UTC+01:00,Kristiansand,0
Lardal,2017-12-31,former municipality of Norway,2474,Bokmål,UTC+01:00,Siljan,277.69
Audnedal,2019-12-31,former municipality of Norway,1750,Nynorsk,UTC+01:00,Lyngdal,0.2824557738259125
Meldal,2019-12-31,former municipality of Norway,3954,Nynorsk,UTC+01:00,Rindal,0.39998775113154494
Odda,2019-12-31,former municipality of Norway,6930,Nynorsk,UTC+01:00,Suldal,0.7605604491631153
Kvalsund,2019-12-31,former municipality of Norway,1035,Bokmål,UTC+01:00,Alta,0.11244099814485994
Radøy,2019-12-31,former municipality of Norway,5077,Nynorsk,UTC+01:00,Fedje,61.09084292015502
Kvalsund,2019-12-31,municipality of Norway,1035,Bokmål,UTC+01:00,Alta,0.11244099814485994
Meland,2019-12-31,former municipality of Norway,7812,Nynorsk,UTC+01:00,Lindås,0
Bjugn,2019-12-31,former municipality of Norway,4779,Bokmål,UTC+01:00,Åfjord,0
Meldal,2019-12-31,former municipality of Norway,3954,Nynorsk,UTC+01:00,Hølonda,16.71022242247501
Sund,2019-12-31,former municipality of Norway,6975,Nynorsk,UTC+01:00,Fjell,0
