col0,col1,col2,col3
Beit Rimon,354,Lower Galilee Regional Council,623
Mitzpe Netofa,402,Lower Galilee Regional Council,851
Paran,104,Central Arava Regional Council,435
Hatzeva,-157,Central Arava Regional Council,566
Ein Yahav,-88,Central Arava Regional Council,665
Eyal,72,Drom HaSharon Regional Council,482
Tzur Natan,158,Drom HaSharon Regional Council,296
Ma'ale Levona,770,Mateh Binyamin Regional Council,766
Rosh Tzurim,940,Gush Etzion Regional Council,915
Eshbal,272,Misgav Regional Council,113
Nitzanei Oz,40,Lev HaSharon Regional Council,1105
Ma'ale Gilboa,389,Valley of Springs Regional Council,671
Meirav,422,Valley of Springs Regional Council,670
