col0,col1,col2,col3
Chur,city of Switzerland,Bad Homburg vor der Höhe,Graubünden
Liestal,city of Switzerland,Sacramento,Basel-Landschaft
Solothurn,city of Switzerland,Heilbronn,Canton of Solothurn
Chur,cantonal capital of Switzerland,Bad Homburg vor der Höhe,Graubünden
Liestal,cantonal capital of Switzerland,Sacramento,Basel-Landschaft
Solothurn,cantonal capital of Switzerland,Kraków,Solothurn District
Neuchâtel,municipality of Switzerland,Besançon,Canton of Neuchâtel
Chur,municipality of Switzerland,Bad Homburg vor der Höhe,Graubünden
Liestal,municipality of Switzerland,Sacramento,Basel-Landschaft
Neuchâtel,capital,Besançon,Canton of Neuchâtel
Chur,capital,Bad Homburg vor der Höhe,Graubünden
Liestal,capital,Sacramento,Basel-Landschaft
