col0,col1,col2,col3
Lübeck,big city,Archive of the Hanseatic City of Lübeck,UTC+01:00
Hamburg,big city,State Archives of the Free and Hanseatic City of Hamburg,UTC+01:00
Lübeck,state of Germany,Archive of the Hanseatic City of Lübeck,UTC+01:00
Free Hanseatic City of Bremen,state of Germany,Bremen City Archive,UTC+01:00
Brandenburg,state of Germany,Brandenburgisches Landeshauptarchiv,UTC+01:00
Saxony-Anhalt,state of Germany,Landesarchiv Sachsen-Anhalt,UTC+01:00
Saxony,state of Germany,Saxony State Archives,UTC+01:00
Rhineland-Palatinate,state of Germany,Landeshauptarchiv Koblenz,UTC+01:00
Hesse,state of Germany,Hessisches Hauptstaatsarchiv,UTC+01:00
North Rhine-Westphalia,state of Germany,Landesarchiv NRW,UTC+01:00
Lower Saxony,state of Germany,Lower Saxony State Archive,UTC+01:00
Hamburg,state of Germany,State Archives of the Free and Hanseatic City of Hamburg,UTC+01:00
Baden-Württemberg,state of Germany,Provincial Archives Baden-Württemberg,UTC+01:00
Bavaria,state of Germany,Bavarian Hauptstaatsarchiv,Central European Time
Berlin,state of Germany,Landesarchiv Berlin,UTC+01:00
