col0,col1,col2,col3
West Somerset,West Somerset District Council,1974-04-01,Williton
Suffolk Coastal,Suffolk Coastal District Council,1974-04-01,Woodbridge
West Lancashire,West Lancashire Borough Council,1974-04-01,Ormskirk
Melton,Melton Borough Council,1974-01-01,Melton Mowbray
Copeland,Copeland Borough Council,1974-04-01,Whitehaven
Richmondshire,Richmondshire District Council,1974-04-01,Richmond
Ribble Valley,Ribble Valley Borough Council,1974-04-01,Clitheroe
East Staffordshire,East Staffordshire Borough Council,1974-04-01,Burton upon Trent
South Lakeland,South Lakeland District Council,1974-04-01,Kendal
West Oxfordshire,West Oxfordshire District Council,1974-04-01,Witney
High Peak,High Peak Borough Council,1974-04-01,Buxton
North West Leicestershire,North West Leicestershire District Council,1974-04-01,Coalville
Hambleton,Hambleton District Council,1974-04-01,Northallerton
Sedgemoor,Sedgemoor District Council,1974-04-01,Bridgwater
Waverley,Waverley Borough Council,1974-04-01,Godalming
