col0,col1,col2,col3,col4,col5,col6
2014 European Figure Skating Championships - pair skating short program,2014 European Figure Skating Championships - pair skating free skating,Elizaveta Makarova,pair skating,2014 European Figure Skating Championships - pair skating,Hungary,2014-01-17
2013 European Figure Skating Championships - ladies' singles short program,2013 European Figure Skating Championships - ladies' singles free skating,Alisa Mikonsaari,ladies' singles,2013 European Figure Skating Championships - ladies' singles,Croatia,2013-01-25
2013 European Figure Skating Championships - men's singles short program,2013 European Figure Skating Championships - men's singles free skating,Brian Joubert,men's singles,2013 European Figure Skating Championships - men's singles,Croatia,2013-01-24
2012 European Figure Skating Championships - pair skating short program,2012 European Figure Skating Championships - pair skating free skating,Aljona Savchenko,pair skating,2012 European Figure Skating Championships - pair skating,United Kingdom,2012-01-25
2012 European Figure Skating Championships - ladies' singles short program,2012 European Figure Skating Championships - ladies' singles free skating,Alena Leonova,ladies' singles,2012 European Figure Skating Championships - ladies' singles,United Kingdom,2012-01-27
2014 European Figure Skating Championships - pair skating short program,2014 European Figure Skating Championships - pair skating free skating,Stacey Kemp,pair skating,2014 European Figure Skating Championships - pair skating,Hungary,2014-01-17
2014 European Figure Skating Championships - ladies' singles short program,2014 European Figure Skating Championships - ladies' singles free skating,Maé-Bérénice Méité,ladies' singles,2014 European Figure Skating Championships - ladies' singles,Hungary,2014-01-15
2014 European Figure Skating Championships - men's singles short program,2014 European Figure Skating Championships - men's singles free skating,Valtter Virtanen,men's singles,2014 European Figure Skating Championships - men's singles,Hungary,2014-01-16
2015 Four Continents Figure Skating Championships - men's singles short program,2015 Four Continents Figure Skating Championships - men's singles free skating,Yan Han,men's singles,2015 Four Continents Figure Skating Championships - men's singles,South Korea,2015-02-12
2014 Four Continents Figure Skating Championships - men's singles short program,2014 Four Continents Figure Skating Championships - men's singles free skating,Denis Ten,men's singles,2014 Four Continents Figure Skating Championships - men's singles,Taiwan,2014-01-22
figure skating at the 2019 Winter Universiade - ladies' singles short program,figure skating at the 2019 Winter Universiade - ladies' singles free skating,Gansükhiin Maral-Erdene,ladies' singles,figure skating at the 2019 Winter Universiade - ladies' singles,Russia,2019-03-08
2015 Four Continents Figure Skating Championships - men's singles short program,2015 Four Continents Figure Skating Championships - men's singles free skating,Adam Rippon,men's singles,2015 Four Continents Figure Skating Championships - men's singles,South Korea,2015-02-12
2014 Four Continents Figure Skating Championships - men's singles short program,2014 Four Continents Figure Skating Championships - men's singles free skating,Takahiko Kozuka,men's singles,2014 Four Continents Figure Skating Championships - men's singles,Taiwan,2014-01-22
2019 World Figure Skating Championships - pair skating short program,2019 World Figure Skating Championships - pair skating free skating,Evgenia Tarasova,pair skating,2019 World Figure Skating Championships - pair skating,Japan,2019-03-20
2019 World Figure Skating Championships - ladies' singles short program,2019 World Figure Skating Championships - ladies' singles free skating,Nicole Schott,ladies' singles,2019 World Figure Skating Championships - ladies' singles,Japan,2019-03-20
