col0,col1,col2,col3,col4
Aftermath Entertainment,Universal Music Group,record label,Santa Monica,Dr. Dre
Parlophone,Warner Music Group,record label,Germany,The Walt Disney Company
Le Monnier,Arnoldo Mondadori Editore,imprint,Florence,Arnoldo Mondadori Editore
Fratelli Fabbri Editori,Arnoldo Mondadori Editore,imprint,Milan,Arnoldo Mondadori Editore
Lippincott Williams & Wilkins,Wolters Kluwer,imprint,Philadelphia,Wolters Kluwer
Caroline Records,Universal Music Group,imprint,London,Universal Music Group
Parlophone,Warner Music Group,imprint,Germany,Warner Music Group
Le Monnier,Arnoldo Mondadori Editore,publisher,Florence,Arnoldo Mondadori Editore
Parlophone,Warner Music Group,trademark,Germany,Warner Music Group
Caroline Records,Universal Music Group,record label,London,Universal Music Group
Parlophone,Warner Music Group,record label,Germany,Warner Music Group
