col0,col1,col2,col3
Jennersdorf District,Jennersdorf,Hartberg-Fürstenfeld District,253
Baden District,Baden bei Wien,Wiener Neustadt-Land District,753.37
Tulln District,Tulln an der Donau,Sankt Pölten-Land District,734
Baden District,Baden bei Wien,Sankt Pölten-Land District,753.37
Graz-Umgebung District,Graz,Weiz District,1100.7
Gmunden District,Gmunden,Kirchdorf an der Krems District,1432.62
Graz-Umgebung District,Graz,Leibnitz District,1100.7
Tamsweg District,Tamsweg,Spittal an der Drau District,1019.69
Lienz District,Lienz,Spittal an der Drau District,2019.87
St. Johann im Pongau District,Sankt Johann im Pongau,Spittal an der Drau District,1755.37
Zell am See District,Zell am See,Spittal an der Drau District,2640.85
Graz-Umgebung District,Graz,Deutschlandsberg District,1100.7
Baden District,Baden bei Wien,Bruck an der Leitha,753.37
Liezen District,Liezen,Murau District,3317
Murtal District,Judenburg,Murau District,1675.38
