col0,col1,col2,col3,col4
Jugondo V,dolmen,398,Artajona,Spain
San Bartolomé,dolmen,427,Artajona,Spain
Andiuz,dolmen,542,Artajona,Spain
Candaraiz IX,dolmen,359,Tafalla,Spain
Sancho Martín I,dolmen,339,Artajona,Spain
La Mina de Farangortea,dolmen,565,Añorbe,Spain
Farangortea,dolmen,525,Añorbe,Spain
Sotoaldea,dolmen,338,Mañeru,Spain
Morea,dolmen,635,Mañeru,Spain
Txarrakadia,dolmen,610,Cirauqui,Spain
Aitzibita,dolmen,530,Cirauqui,Spain
Puyo  del  predicador,dolmen,1129,Burgui – Burgi,Spain
Valdepeña,dolmen,1154,Burgui – Burgi,Spain
