col0,col1,col2,col3
Mizore Shirayuki,cryokinesis,Mizore,main character
Suu,telepathy,Sue,main character
Moka Akashiya,healing factor,Moka,deuteragonist
Count Vertigo,flight,Werner,henchperson
Deathstroke,healing factor,Slade,antagonist
Tsurara Shirayuki,cryokinesis,Tsurara,supporting character
Wallace West,superhuman endurance,Wally,Kid Flash
Wally West,superhuman endurance,Wally,Kid Flash
Wallace West,intangibility,Wally,Kid Flash
Wally West,intangibility,Wally,Kid Flash
Wallace West,superhuman agility / reflexes,Wally,Kid Flash
Wally West,superhuman agility / reflexes,Wally,Kid Flash
Wallace West,superhuman speed,Wally,Kid Flash
Wally West,superhuman speed,Wally,Kid Flash
