col0,col1,col2,col3
Nativity,Early Renaissance,fresco,300
Madonna and Child,Italian Renaissance,fresco,67
Last Supper,Italian Renaissance,fresco,800
The Pazzi Crucifixion,Italian Renaissance,fresco,812
The Almighty with Prophets and Sybils,Italian Renaissance,fresco,370
Adoration of the Magi 2,Italian Renaissance,fresco,700
Isaac Rejecting Esau,Proto-Renaissance,fresco,300
Fortitude and Temperance with Six Antique Heroes,Italian Renaissance,fresco,400
The Cup of Benjamin Stories,Proto-Renaissance,fresco,300
God the Father Blessing among the Angels,Italian Renaissance,fresco,283
Last Supper,Renaissance art,fresco,975
Crucifixion with Saints,Italian Renaissance,fresco,950
Death of Abel,Proto-Renaissance,fresco,300
